MC,CI,DC,RPM,ED,ER,VI,velocity_x_theoretical
17.020000, 1.390000, 0.029000, 3017.000000,0.459500, 0.001600, 11.800000, 0.586554
14.080000, 0.820000, 0.066000, 2986.000000,0.459600, 0.001600, 11.700000, 0.580527
8.380000, 0.390000, 0.076000, 2902.000000,0.459600, 0.001600, 11.800000, 0.564196
8.010000, 0.430000, 0.043000, 2954.000000,0.459700, 0.001600, 11.800000, 0.574306
10.290000, 0.540000, 0.042000, 3001.000000,0.459700, 0.001600, 11.800000, 0.583444
11.920000, 0.730000, 0.043000, 3066.000000,0.459700, 0.001600, 11.700000, 0.596081
11.130000, 0.590000, 0.068000, 3035.000000,0.459800, 0.001600, 11.700000, 0.590054
7.260000, 0.340000, 0.068000, 3006.000000,0.459800, 0.001600, 11.800000, 0.584416
6.760000, 0.330000, 0.050000, 3037.000000,0.459800, 0.001600, 11.700000, 0.590443
8.210000, 0.400000, 0.047000, 3070.000000,0.459800, 0.001600, 11.700000, 0.596858
9.000000, 0.440000, 0.056000, 3068.000000,0.459900, 0.001600, 11.700000, 0.596470
8.350000, 0.390000, 0.065000, 3047.000000,0.459900, 0.001600, 11.700000, 0.592387
7.340000, 0.340000, 0.057000, 3047.000000,0.459900, 0.001600, 11.700000, 0.592387
7.350000, 0.350000, 0.048000, 3079.000000,0.460000, 0.001600, 11.600000, 0.598608
9.710000, 0.540000, 0.084000, 3100.000000,0.460000, 0.001600, 11.600000, 0.602691
9.610000, 0.510000, 0.060000, 3102.000000,0.460000, 0.001600, 11.800000, 0.603080
9.460000, 0.520000, 0.043000, 3152.000000,0.460100, 0.001600, 11.800000, 0.612801
9.580000, 0.490000, 0.051000, 3165.000000,0.460100, 0.001600, 11.800000, 0.615328
7.970000, 0.390000, 0.061000, 3155.000000,0.460100, 0.001600, 11.700000, 0.613384
7.020000, 0.330000, 0.063000, 3140.000000,0.460100, 0.001600, 11.700000, 0.610468
15.590000, 1.270000, 0.066000, 3356.000000,0.460200, 0.001600, 11.800000, 0.652462
11.410000, 0.650000, 0.092000, 3239.000000,0.460200, 0.001600, 11.800000, 0.629715
7.180000, 0.400000, 0.049000, 3281.000000,0.460300, 0.001600, 11.700000, 0.637880
10.700000, 0.630000, 0.039000, 3351.000000,0.460300, 0.001600, 11.700000, 0.651489
9.990000, 0.550000, 0.066000, 3331.000000,0.460400, 0.001600, 11.800000, 0.647601
7.770000, 0.400000, 0.075000, 3296.000000,0.460400, 0.001600, 11.700000, 0.640797
10.610000, 0.740000, 0.043000, 3383.000000,0.460400, 0.001600, 11.600000, 0.657711
12.340000, 0.760000, 0.052000, 3449.000000,0.460500, 0.001600, 11.700000, 0.670542
9.600000, 0.540000, 0.080000, 3393.000000,0.460500, 0.001600, 11.700000, 0.659655
7.090000, 0.360000, 0.069000, 3373.000000,0.460500, 0.001600, 11.600000, 0.655767
7.480000, 0.410000, 0.052000, 3414.000000,0.460600, 0.001600, 11.800000, 0.663738
8.350000, 0.440000, 0.051000, 3444.000000,0.460600, 0.001600, 11.700000, 0.669570
7.750000, 0.400000, 0.062000, 3443.000000,0.460600, 0.001600, 11.800000, 0.669376
6.670000, 0.330000, 0.066000, 3430.000000,0.460600, 0.001600, 11.700000, 0.666848
6.610000, 0.330000, 0.058000, 3447.000000,0.460700, 0.001600, 11.600000, 0.670153
7.070000, 0.350000, 0.046000, 3465.000000,0.460700, 0.001600, 11.700000, 0.673653
4.370000, 0.020000, 0.000000, 3126.000000,0.460700, 0.001600, 11.700000, 0.607746
-2.630000, 0.000000, 0.000000, 2459.000000,0.460700, 0.001600, 11.800000, 0.478070
11.790000, 0.000000, 0.000000, 2208.000000,0.460700, 0.001600, 11.700000, 0.429271
1.910000, 0.000000, 0.000000, 1776.000000,0.460700, 0.001600, 11.700000, 0.345284
14.300000, 0.000000, 0.000000, 1723.000000,0.460700, 0.001600, 11.800000, 0.334979
1.930000, 0.000000, 0.000000, 1377.000000,0.460700, 0.001600, 11.800000, 0.267711
12.150000, 0.000000, 0.000000, 1348.000000,0.460700, 0.001600, 11.700000, 0.262073
0.630000, 0.000000, 0.000000, 1041.000000,0.460700, 0.001600, 11.800000, 0.202387
9.940000, 0.000000, 0.000000, 1028.000000,0.460700, 0.001600, 11.700000, 0.199860
-1.320000, 0.000000, 0.000000, 767.000000,0.460700, 0.001600, 11.500000, 0.149117
7.520000, 0.000000, 0.000000, 751.000000,0.460700, 0.001600, 11.700000, 0.146007
-2.340000, 0.000000, 0.000000, 536.000000,0.460700, 0.001600, 11.800000, 0.104207
4.290000, 0.000000, 0.000000, 469.000000,0.460700, 0.001600, 11.700000, 0.091181
2.840000, 0.000000, 0.000000, 401.000000,0.460700, 0.001600, 11.700000, 0.077961
-2.190000, 0.000000, 0.000000, 254.000000,0.460700, 0.001600, 11.700000, 0.049382
-0.420000, 0.000000, 0.013000, 248.000000,0.460700, 0.001600, 11.600000, 0.048215
0.070000, 0.000000, 0.012000, 352.000000,0.460700, 0.001600, 11.600000, 0.068435
0.760000, 0.000000, 0.002000, 312.000000,0.460700, 0.001600, 11.600000, 0.060658
-0.010000, 0.000000, -0.001000, 249.000000,0.460700, 0.001600, 11.700000, 0.048410
0.040000, 0.000000, 0.000000, 199.000000,0.460700, 0.001600, 11.800000, 0.038689
0.040000, 0.000000, 0.000000, 156.000000,0.460700, 0.001600, 11.700000, 0.030329
0.050000, 0.000000, 0.000000, 124.000000,0.460700, 0.001600, 11.700000, 0.024108
0.020000, 0.000000, -0.001000, 100.000000,0.460700, 0.001600, 11.700000, 0.019442
0.020000, 0.000000, -0.001000, 81.000000,0.460700, 0.001600, 11.700000, 0.015748
0.010000, 0.000000, -0.001000, 64.000000,0.460700, 0.001600, 11.800000, 0.012443
0.010000, 0.000000, -0.001000, 52.000000,0.460700, 0.001600, 11.800000, 0.010110
0.000000, 0.000000, 0.000000, 42.000000,0.460700, 0.001600, 11.700000, 0.008165
0.000000, 0.000000, 0.000000, 33.000000,0.460700, 0.001600, 11.700000, 0.006416
0.000000, 0.000000, 0.000000, 24.000000,0.460700, 0.001600, 11.700000, 0.004666
18.850000, 1.370000, -0.029000, 29.000000,0.460700, 0.001600, 11.700000, 0.005638
44.630000, 4.460000, -0.177000, -732.000000,0.461000, 0.001600, 11.600000, -0.142313
55.580000, 5.210000, -0.158000, -1129.000000,0.461300, 0.001600, 11.600000, -0.219496
60.830000, 7.240000, -0.133000, -1479.000000,0.461800, 0.001600, 11.500000, -0.287542
51.490000, 6.630000, -0.121000, -2115.000000,0.462200, 0.001600, 11.600000, -0.411191
39.390000, 4.600000, -0.104000, -2728.000000,0.462600, 0.001600, 11.700000, -0.530368
39.170000, 4.440000, -0.109000, -3160.000000,0.462800, 0.001600, 11.700000, -0.614356
46.460000, 5.740000, -0.124000, -3529.000000,0.463200, 0.001600, 11.600000, -0.686096
42.700000, 5.190000, -0.121000, -3897.000000,0.463500, 0.001600, 11.600000, -0.757641
34.990000, 4.010000, -0.117000, -4278.000000,0.463800, 0.001600, 11.700000, -0.831713
33.380000, 3.810000, -0.125000, -4573.000000,0.464100, 0.001600, 11.600000, -0.889066
37.090000, 4.370000, -0.133000, -4792.000000,0.464300, 0.001600, 11.600000, -0.931643
42.690000, 5.280000, -0.146000, -4945.000000,0.464700, 0.001600, 11.500000, -0.961389
41.410000, 5.140000, -0.139000, -5154.000000,0.465000, 0.001600, 11.700000, -1.002022
31.130000, 3.570000, -0.133000, -5388.000000,0.465300, 0.001600, 11.600000, -1.047516
27.130000, 3.020000, -0.137000, -5589.000000,0.465500, 0.001600, 11.700000, -1.086593
28.340000, 3.200000, -0.140000, -5752.000000,0.465700, 0.001600, 11.600000, -1.118283
31.620000, 3.660000, -0.147000, -5852.000000,0.465900, 0.001600, 11.600000, -1.137725
33.540000, 3.970000, -0.149000, -5951.000000,0.466200, 0.001600, 11.600000, -1.156972
29.950000, 3.490000, -0.145000, -6088.000000,0.466400, 0.001600, 11.600000, -1.183607
23.520000, 2.610000, -0.135000, -6241.000000,0.466600, 0.001600, 11.600000, -1.213353
20.260000, 2.190000, -0.127000, -6394.000000,0.466700, 0.001600, 11.700000, -1.243099
1.680000, 0.590000, 0.000000, -6161.000000,0.466800, 0.001600, 11.700000, -1.197800
-8.340000, 0.000000, 0.000000, -5280.000000,0.466800, 0.001600, 11.500000, -1.026519
-30.210000, 0.000000, 0.000000, -5108.000000,0.466800, 0.001600, 11.800000, -0.993079
-25.690000, 0.000000, 0.000000, -4831.000000,0.466800, 0.001600, 11.700000, -0.939226
-23.900000, 0.000000, 0.000000, -4565.000000,0.466800, 0.001600, 11.700000, -0.887511
-22.390000, 0.000000, 0.000000, -4309.000000,0.466800, 0.001600, 11.800000, -0.837740
-19.960000, 0.000000, 0.000000, -4052.000000,0.466800, 0.001600, 11.800000, -0.787775
-17.520000, 0.000000, 0.000000, -3776.000000,0.466800, 0.001600, 11.800000, -0.734116
-16.440000, 0.000000, 0.000000, -3459.000000,0.466800, 0.001600, 11.700000, -0.672486
-1.660000, 0.000000, 0.000000, -2889.000000,0.466800, 0.001600, 11.800000, -0.561669
-15.170000, 0.000000, 0.000000, -2748.000000,0.466800, 0.001600, 11.700000, -0.534256
-14.250000, 0.000000, 0.000000, -2621.000000,0.466800, 0.001600, 11.700000, -0.509565
-3.820000, 0.000000, 0.000000, -2237.000000,0.466800, 0.001600, 11.700000, -0.434910
-8.230000, 0.000000, 0.000000, -2037.000000,0.466800, 0.001600, 11.800000, -0.396026
-11.750000, 0.000000, 0.000000, -1979.000000,0.466800, 0.001600, 11.600000, -0.384750
-2.540000, -0.010000, -0.037000, -2165.000000,0.466800, 0.001600, 11.700000, -0.420912
0.760000, 0.010000, -0.027000, -2256.000000,0.466800, 0.001600, 11.700000, -0.438603
0.430000, 0.000000, -0.020000, -2180.000000,0.466800, 0.001600, 11.700000, -0.423828
0.200000, 0.000000, -0.015000, -2010.000000,0.466800, 0.001600, 11.800000, -0.390777
-0.410000, 0.000000, -0.021000, -1924.000000,0.466800, 0.001600, 11.700000, -0.374057
0.160000, 0.000000, -0.017000, -1834.000000,0.466800, 0.001600, 11.800000, -0.356560
-0.250000, 0.000000, -0.021000, -1780.000000,0.466800, 0.001600, 11.700000, -0.346061
0.180000, 0.000000, -0.016000, -1705.000000,0.466800, 0.001600, 11.700000, -0.331480
-0.100000, 0.000000, -0.018000, -1618.000000,0.466800, 0.001600, 11.700000, -0.314566
0.020000, 0.000000, -0.016000, -1548.000000,0.466800, 0.001600, 11.700000, -0.300957
0.090000, 0.000000, -0.014000, -1447.000000,0.466800, 0.001600, 11.800000, -0.281321
-0.210000, 0.000000, -0.017000, -1396.000000,0.466800, 0.001600, 11.700000, -0.271405
0.260000, 0.000000, -0.012000, -1291.000000,0.466800, 0.001600, 11.700000, -0.250992
-0.100000, 0.000000, -0.012000, -1210.000000,0.466800, 0.001600, 11.800000, -0.235244
0.110000, 0.000000, -0.010000, -1127.000000,0.466800, 0.001600, 11.700000, -0.219107
-0.200000, 0.000000, -0.012000, -1062.000000,0.466800, 0.001600, 11.800000, -0.206470
0.190000, 0.000000, -0.008000, -958.000000,0.466800, 0.001600, 11.800000, -0.186251
0.020000, 0.000000, -0.008000, -807.000000,0.466800, 0.001600, 11.700000, -0.156894
-0.080000, 0.000000, -0.007000, -806.000000,0.466800, 0.001600, 11.700000, -0.156700
0.300000, 0.000000, 0.000000, -685.000000,0.466800, 0.001600, 11.700000, -0.133175
-0.010000, 0.000000, 0.000000, -566.000000,0.466800, 0.001600, 11.800000, -0.110040
-0.620000, 0.000000, -0.011000, -522.000000,0.466800, 0.001600, 11.800000, -0.101485
0.350000, 0.000000, -0.005000, -500.000000,0.466800, 0.001600, 11.700000, -0.097208
0.200000, 0.000000, -0.001000, -433.000000,0.466800, 0.001600, 11.700000, -0.084182
0.030000, 0.000000, 0.000000, -366.000000,0.466800, 0.001600, 11.700000, -0.071156
-0.030000, 0.000000, -0.001000, -306.000000,0.466800, 0.001600, 11.700000, -0.059491
-0.020000, 0.000000, 0.000000, -259.000000,0.466800, 0.001600, 11.700000, -0.050354
-0.020000, 0.000000, -0.001000, -218.000000,0.466800, 0.001600, 11.700000, -0.042383
-0.020000, 0.000000, -0.001000, -183.000000,0.466800, 0.001600, 11.700000, -0.035578
-0.010000, 0.000000, -0.001000, -155.000000,0.466800, 0.001600, 11.800000, -0.030135
0.000000, 0.000000, 0.000000, -130.000000,0.466800, 0.001600, 11.700000, -0.025274
-0.010000, 0.000000, -0.001000, -108.000000,0.466800, 0.001600, 11.800000, -0.020997
-0.010000, 0.000000, -0.001000, -92.000000,0.466800, 0.001600, 11.700000, -0.017886
0.000000, 0.000000, 0.000000, -77.000000,0.466800, 0.001600, 11.700000, -0.014970
-0.010000, 0.000000, -0.001000, -64.000000,0.466800, 0.001600, 11.700000, -0.012443
0.000000, 0.000000, -0.001000, -54.000000,0.466800, 0.001600, 11.800000, -0.010498
0.000000, 0.000000, -0.001000, -46.000000,0.466800, 0.001600, 11.700000, -0.008943
-0.010000, 0.000000, -0.001000, -39.000000,0.466800, 0.001600, 11.700000, -0.007582
0.000000, 0.000000, -0.001000, -32.000000,0.466800, 0.001600, 11.800000, -0.006221
0.000000, 0.000000, -0.001000, -27.000000,0.466800, 0.001600, 11.700000, -0.005249
-0.010000, 0.000000, -0.001000, -22.000000,0.466800, 0.001600, 11.800000, -0.004277
10.500000, 0.940000, 0.104000, 20.000000,0.466800, 0.001600, 11.500000, 0.003888
55.020000, 4.990000, 0.065000, 615.000000,0.467100, 0.001600, 11.600000, 0.119566
53.070000, 4.610000, 0.077000, 806.000000,0.467400, 0.001600, 11.600000, 0.156700
39.880000, 3.790000, 0.052000, 1289.000000,0.467700, 0.001600, 11.800000, 0.250603
52.030000, 5.600000, 0.102000, 1575.000000,0.468000, 0.001600, 11.600000, 0.306206
51.780000, 5.580000, 0.133000, 1877.000000,0.468300, 0.001600, 11.700000, 0.364920
47.830000, 5.180000, 0.123000, 2229.000000,0.468700, 0.001600, 11.600000, 0.433354
35.610000, 3.380000, 0.122000, 2553.000000,0.468900, 0.001600, 11.600000, 0.496345
35.250000, 3.340000, 0.127000, 2820.000000,0.469100, 0.001600, 11.600000, 0.548254
36.440000, 3.530000, 0.129000, 3029.000000,0.469400, 0.001600, 11.500000, 0.588887
36.500000, 3.450000, 0.100000, 3198.000000,0.469600, 0.001600, 11.600000, 0.621744
33.810000, 3.200000, 0.114000, 3371.000000,0.469800, 0.001600, 11.700000, 0.655378
35.720000, 3.490000, 0.113000, 3535.000000,0.470000, 0.001600, 11.700000, 0.687262
32.330000, 3.090000, 0.110000, 3717.000000,0.470300, 0.001600, 11.700000, 0.722646
27.940000, 2.570000, 0.106000, 3903.000000,0.470400, 0.001600, 11.600000, 0.758807
18.280000, 1.440000, 0.089000, 3926.000000,0.470500, 0.001600, 11.700000, 0.763279
19.430000, 1.760000, 0.074000, 4146.000000,0.470700, 0.001600, 11.700000, 0.806050
19.520000, 1.740000, 0.068000, 4335.000000,0.470800, 0.001600, 11.700000, 0.842795
18.810000, 1.660000, 0.073000, 4507.000000,0.470900, 0.001600, 11.800000, 0.876235
17.770000, 1.540000, 0.086000, 4638.000000,0.471000, 0.001600, 11.800000, 0.901703
17.110000, 1.470000, 0.102000, 4735.000000,0.471100, 0.001600, 11.600000, 0.920562
13.540000, 1.130000, 0.125000, 4730.000000,0.471100, 0.001600, 11.700000, 0.919590
11.830000, 0.950000, 0.106000, 4815.000000,0.471200, 0.001600, 11.700000, 0.936115
12.530000, 1.100000, 0.075000, 4964.000000,0.471300, 0.001600, 11.700000, 0.965083
13.730000, 1.200000, 0.063000, 5118.000000,0.471400, 0.001600, 11.700000, 0.995023
12.950000, 1.100000, 0.084000, 5198.000000,0.471400, 0.001600, 11.800000, 1.010577
4.430000, 0.270000, 0.088000, 5037.000000,0.471500, 0.001600, 11.700000, 0.979276
9.500000, 0.800000, 0.076000, 5296.000000,0.471500, 0.001600, 11.800000, 1.029629
7.340000, 0.550000, 0.101000, 5251.000000,0.471600, 0.001600, 11.700000, 1.020881
5.760000, 0.410000, 0.083000, 5312.000000,0.471600, 0.001600, 11.800000, 1.032740
7.510000, 0.560000, 0.065000, 5404.000000,0.471600, 0.001600, 11.700000, 1.050626
4.550000, 0.030000, 0.000000, 5142.000000,0.471600, 0.001600, 11.700000, 0.999689
0.850000, 0.000000, 0.000000, 4149.000000,0.471600, 0.001600, 11.700000, 0.806634
20.700000, 0.000000, 0.000000, 3802.000000,0.471600, 0.001600, 11.700000, 0.739171
11.580000, 0.000000, 0.000000, 3259.000000,0.471600, 0.001600, 11.700000, 0.633603
21.460000, 0.000000, 0.000000, 3085.000000,0.471600, 0.001600, 11.700000, 0.599775
9.210000, 0.000000, 0.000000, 2617.000000,0.471600, 0.001600, 11.800000, 0.508788
20.920000, 0.000000, 0.000000, 2582.000000,0.471600, 0.001600, 11.800000, 0.501983
7.870000, 0.000000, 0.000000, 2177.000000,0.471600, 0.001600, 11.700000, 0.423245
18.460000, 0.000000, 0.000000, 2159.000000,0.471600, 0.001600, 11.800000, 0.419745
4.700000, 0.000000, 0.000000, 1803.000000,0.471600, 0.001600, 11.800000, 0.350533
10.710000, 0.000000, 0.000000, 1671.000000,0.471600, 0.001600, 11.800000, 0.324870
6.270000, 0.000000, 0.000000, 1457.000000,0.471600, 0.001600, 11.700000, 0.283265
5.240000, 0.000000, 0.000000, 1255.000000,0.471600, 0.001600, 11.700000, 0.243993
6.240000, 0.000000, 0.000000, 1113.000000,0.471600, 0.001600, 11.800000, 0.216385
2.710000, 0.000000, 0.000000, 934.000000,0.471600, 0.001600, 11.700000, 0.181585
3.610000, 0.000000, 0.000000, 783.000000,0.471600, 0.001600, 11.700000, 0.152228
4.310000, 0.000000, 0.000000, 671.000000,0.471600, 0.001600, 11.700000, 0.130453
-1.440000, 0.000000, 0.000000, 494.000000,0.471600, 0.001600, 11.700000, 0.096042
3.990000, 0.000000, 0.000000, 446.000000,0.471600, 0.001600, 11.700000, 0.086710
-3.710000, 0.000000, 0.000000, 272.000000,0.471600, 0.001600, 11.700000, 0.052881
2.820000, 0.000000, 0.000000, 231.000000,0.471600, 0.001600, 11.700000, 0.044910
1.310000, 0.000000, 0.000000, 182.000000,0.471600, 0.001600, 11.700000, 0.035384
-1.920000, 0.000000, 0.000000, 78.000000,0.471600, 0.001600, 11.800000, 0.015164
1.270000, 0.000000, 0.000000, 37.000000,0.471600, 0.001600, 11.700000, 0.007193
1.500000, 0.000000, 0.000000, 26.000000,0.471600, 0.001600, 11.800000, 0.005055
1.770000, 0.000000, 0.000000, 17.000000,0.471600, 0.001600, 11.700000, 0.003305
-0.430000, 0.000000, 0.000000, -25.000000,0.471600, 0.001600, 11.800000, -0.004860
0.080000, 0.000000, 0.000000, -54.000000,0.471600, 0.001600, 11.800000, -0.010498
0.000000, 0.000000, 0.000000, -78.000000,0.471600, 0.001600, 11.700000, -0.015164
-0.600000, 0.000000, 0.000000, -108.000000,0.471600, 0.001600, 11.800000, -0.020997
-0.030000, 0.000000, 0.000000, -123.000000,0.471600, 0.001600, 11.800000, -0.023913
-0.190000, 0.000000, 0.000000, -139.000000,0.471600, 0.001600, 11.800000, -0.027024
-0.310000, 0.000000, 0.000000, -154.000000,0.471600, 0.001600, 11.800000, -0.029940
-0.280000, 0.000000, 0.000000, -167.000000,0.471600, 0.001600, 11.700000, -0.032468
-0.250000, 0.000000, 0.000000, -181.000000,0.471600, 0.001600, 11.700000, -0.035189
-0.280000, 0.000000, 0.000000, -187.000000,0.471600, 0.001600, 11.700000, -0.036356
-0.250000, 0.000000, 0.000000, -194.000000,0.471600, 0.001600, 11.600000, -0.037717
-0.160000, 0.000000, 0.000000, -194.000000,0.471600, 0.001600, 11.700000, -0.037717
0.270000, 0.000000, 0.000000, -193.000000,0.471600, 0.001600, 11.700000, -0.037522
0.250000, 0.000000, 0.000000, -190.000000,0.471600, 0.001600, 11.700000, -0.036939
0.270000, 0.000000, 0.000000, -184.000000,0.471600, 0.001600, 11.700000, -0.035773
0.280000, 0.000000, 0.000000, -180.000000,0.471600, 0.001600, 11.800000, -0.034995
0.250000, 0.000000, 0.000000, -179.000000,0.471600, 0.001600, 11.800000, -0.034801
0.260000, 0.000000, 0.000000, -174.000000,0.471600, 0.001600, 11.700000, -0.033828
0.280000, 0.000000, 0.000000, -175.000000,0.471600, 0.001600, 11.700000, -0.034023
0.250000, 0.000000, 0.000000, -178.000000,0.471600, 0.001600, 11.700000, -0.034606
-0.050000, 0.000000, 0.000000, -180.000000,0.471600, 0.001600, 11.800000, -0.034995
-0.260000, 0.000000, 0.000000, -187.000000,0.471600, 0.001600, 11.700000, -0.036356
-0.270000, 0.000000, 0.000000, -194.000000,0.471600, 0.001600, 11.700000, -0.037717
-0.270000, 0.000000, 0.000000, -201.000000,0.471600, 0.001600, 11.800000, -0.039078
-0.270000, 0.000000, 0.000000, -206.000000,0.471600, 0.001600, 11.800000, -0.040050
0.020000, 0.000000, -0.001000, -187.000000,0.471600, 0.001600, 11.700000, -0.036356
0.000000, 0.000000, 0.000000, -162.000000,0.471600, 0.001600, 11.800000, -0.031495
-0.010000, 0.000000, -0.001000, -141.000000,0.471600, 0.001600, 11.700000, -0.027413
0.000000, 0.000000, -0.001000, -122.000000,0.471600, 0.001600, 11.700000, -0.023719
0.000000, 0.000000, -0.001000, -105.000000,0.471600, 0.001600, 11.700000, -0.020414
-0.010000, 0.000000, -0.001000, -90.000000,0.471600, 0.001600, 11.700000, -0.017497
0.000000, 0.000000, -0.001000, -78.000000,0.471600, 0.001600, 11.700000, -0.015164
0.000000, 0.000000, 0.000000, -66.000000,0.471600, 0.001600, 11.700000, -0.012831
-0.020000, 0.000000, -0.001000, -56.000000,0.471600, 0.001600, 11.700000, -0.010887
0.000000, 0.000000, -0.001000, -48.000000,0.471600, 0.001600, 11.700000, -0.009332
0.000000, 0.000000, -0.001000, -40.000000,0.471600, 0.001600, 11.700000, -0.007777
0.000000, 0.000000, -0.001000, -34.000000,0.471600, 0.001600, 11.700000, -0.006610
0.000000, 0.000000, -0.001000, -29.000000,0.471600, 0.001600, 11.700000, -0.005638
0.000000, 0.000000, -0.001000, -25.000000,0.471600, 0.001600, 11.700000, -0.004860
0.000000, 0.000000, -0.001000, -21.000000,0.471600, 0.001600, 11.800000, -0.004083
22.450000, 1.500000, 0.022000, 115.000000,0.471700, 0.001600, 11.700000, 0.022358
19.600000, 1.200000, 0.023000, 591.000000,0.471800, 0.001600, 11.600000, 0.114900
21.400000, 1.180000, 0.096000, 597.000000,0.471800, 0.001600, 11.600000, 0.116067
44.470000, 3.120000, 0.091000, 567.000000,0.472000, 0.001600, 11.500000, 0.110234
44.660000, 3.160000, 0.035000, 983.000000,0.472300, 0.001600, 11.700000, 0.191111
38.380000, 3.300000, 0.091000, 1132.000000,0.472400, 0.001600, 11.700000, 0.220079
48.500000, 4.350000, 0.084000, 1263.000000,0.472700, 0.001600, 11.700000, 0.245548
36.630000, 2.880000, 0.097000, 1449.000000,0.472900, 0.001600, 11.700000, 0.281709
33.290000, 2.490000, 0.136000, 1577.000000,0.473100, 0.001600, 11.500000, 0.306595
44.530000, 4.440000, 0.083000, 1816.000000,0.473400, 0.001600, 11.700000, 0.353060
22.850000, 1.570000, 0.057000, 2011.000000,0.473500, 0.001600, 11.600000, 0.390971
