roll,pitch,yaw,ax,ay,az,wx,wy,wz,x_q,y_q,z_q,w_q,roll_xi,pitch_yi,yaw_zi,velocity_y
5.483661, -3.509832, 91.132550, 0.058594,-0.089844, 1.027832, -0.488281, 0.793457, 0.061035, 0.055316, -0.012727,0.713934,-0.697908,-0.095708,-0.061258,-1.590563, 0.202991
5.535478, -3.356575, 91.124634, 0.061523,-0.103027, 1.058105, -0.061035, 0.244141, 0.366211, 0.054680, -0.013982,0.713864,-0.698007,-0.096612,-0.058583,-1.590425, 0.236318
5.436681, -3.469852, 91.122879, 0.071289,-0.090332, 1.021484, 1.281738, 1.708984, 0.000000, 0.054782, -0.012673,0.713877,-0.698010,-0.094888,-0.060560,-1.590394, 0.221636
5.272531, -3.377502, 91.148997, 0.058594,-0.094727, 1.039062, 0.061035, 0.488281, -0.671387, 0.053206, -0.012227,0.714044,-0.697969,-0.092023,-0.058949,-1.590850, 0.186909
5.312956, -3.256334, 91.151094, 0.058594,-0.105469, 1.035156, 0.610352, 0.122070, 0.183105, 0.052699, -0.013220,0.714040,-0.697993,-0.092729,-0.056834,-1.590887, 0.180150
5.169919, -3.302558, 91.151115, 0.074707,-0.090332, 1.035156, 0.610352, 0.549316, 0.549316, 0.052115, -0.012046,0.714061,-0.698037,-0.090232,-0.057641,-1.590887, 0.162671
5.061780, -3.486917, 91.148519, 0.062988,-0.092285, 1.038574, -0.366211, 0.244141, 0.244141, 0.052602, -0.010245,0.714072,-0.698018,-0.088345,-0.060858,-1.590842, 0.188540
5.034398, -3.516472, 91.151566, 0.056152,-0.094238, 1.036621, 0.671387, 1.281738, -0.122070, 0.052619, -0.009896,0.714095,-0.697998,-0.087867,-0.061374,-1.590895, 0.168264
5.028897, -3.444155, 91.151777, 0.060059,-0.089355, 1.039062, 0.610352, 0.366211, 0.061035, 0.052136, -0.010303,0.714091,-0.698033,-0.087771,-0.060112,-1.590899, 0.118391
5.044208, -3.295754, 91.144886, 0.057617,-0.093262, 1.034668, 0.671387, 0.366211, 0.305176, 0.051307, -0.011302,0.714035,-0.698136,-0.088038,-0.057522,-1.590778, 0.118391
4.918990, -3.376565, 91.149735, 0.061523,-0.086426, 1.037109, -0.244141, 0.244141, 0.061035, 0.051046, -0.010030,0.714083,-0.698125,-0.085853,-0.058932,-1.590863, 0.100446
4.844692, -3.526439, 91.153382, 0.064941,-0.087402, 1.036133, 0.244141, 0.427246, 0.061035, 0.051525, -0.008653,0.714122,-0.698069,-0.084556,-0.061548,-1.590927, 0.086696
4.740860, -3.327458, 91.155513, 0.058105,-0.084961, 1.037109, 0.122070, 0.122070, 0.305176, 0.049655, -0.009223,0.714130,-0.698189,-0.082744,-0.058075,-1.590964, 0.075975
4.605744, -3.402357, 91.159810, 0.062500,-0.082031, 1.032227, 0.427246, 0.488281, 0.061035, 0.049297, -0.007925,0.714171,-0.698188,-0.080385,-0.059382,-1.591039, 0.061060
4.435851, -3.436555, 91.168197, 0.062988,-0.076172, 1.038086, 0.000000, 0.183105, 0.061035, 0.048474, -0.006661,0.714235,-0.698194,-0.077420,-0.059979,-1.591185, 0.061060
4.206041, -3.438936, 91.177595, 0.061523,-0.070801, 1.036133, 0.244141, 0.122070, 0.244141, 0.047089, -0.005218,0.714304,-0.698230,-0.073409,-0.060021,-1.591349, 0.054767
4.037761, -3.436070, 91.183975, 0.060059,-0.062012, 1.038574, -0.061035, 0.000000, 0.122070, 0.046045, -0.004189,0.714350,-0.698260,-0.070472,-0.059971,-1.591461, 0.050106
3.861634, -3.447309, 91.190436, 0.061523,-0.057129, 1.034668, 0.671387, 0.549316, 0.244141, 0.045042, -0.003025,0.714395,-0.698285,-0.067398,-0.060167,-1.591573, -0.000000
3.684781, -3.438553, 91.196911, 0.063477,-0.057129, 1.040039, 0.488281, 0.366211, 0.244141, 0.043909, -0.001978,0.714438,-0.698317,-0.064312,-0.060014,-1.591686, -0.000000
3.440868, -3.426774, 91.205510, 0.062012,-0.049805, 1.039062, 0.427246, 0.366211, 0.244141, 0.042349, -0.000533,0.714493,-0.698360,-0.060054,-0.059808,-1.591836, -0.000000
3.263218, -3.409758, 91.212122, 0.063965,-0.045898, 1.040527, 0.183105, 0.061035, 0.183105, 0.041161, 0.000469,0.714533,-0.698389,-0.056954,-0.059512,-1.591952, -0.000000
3.082332, -3.410926, 91.218822, 0.062012,-0.043457, 1.038086, 0.488281, 0.366211, 0.183105, 0.040066, 0.001602,0.714573,-0.698411,-0.053797,-0.059532,-1.592069, -0.000000
2.844745, -3.412524, 91.227012, 0.061523,-0.041504, 1.042480, 0.549316, 0.427246, 0.244141, 0.038628, 0.003090,0.714618,-0.698441,-0.049650,-0.059560,-1.592212, -0.000000
2.675526, -3.454183, 91.233261, 0.064453,-0.044922, 1.037598, 0.732422, 0.549316, 0.183105, 0.037856, 0.004398,0.714649,-0.698445,-0.046697,-0.060287,-1.592321, -0.000000
2.505247, -3.444233, 91.239545, 0.062988,-0.044922, 1.041504, -0.061035, 0.122070, 0.183105, 0.036756, 0.005397,0.714680,-0.698464,-0.043725,-0.060113,-1.592431, -0.000000
2.356340, -3.468896, 91.241212, 0.065430,-0.040527, 1.041992, 0.000000, 0.183105, 0.244141, 0.036002, 0.006476,0.714681,-0.698493,-0.041126,-0.060544,-1.592460, -0.000000
2.306298, -3.501846, 91.241021, 0.064941,-0.041992, 1.038574, 0.122070, 0.305176, 0.183105, 0.035903, 0.006989,0.714675,-0.698500,-0.040252,-0.061119,-1.592456, -0.000000
2.360972, -3.429708, 91.236103, 0.061035,-0.041992, 1.035156, 0.549316, 0.610352, 0.122070, 0.035786, 0.006209,0.714653,-0.698536,-0.041207,-0.059860,-1.592370, -0.000000
2.509022, -3.438825, 91.223897, 0.060547,-0.046387, 1.039062, 0.488281, 0.671387, 0.244141, 0.036745, 0.005345,0.714585,-0.698562,-0.043791,-0.060019,-1.592157, -0.000000
2.610993, -3.516651, 91.216302, 0.063477,-0.051758, 1.042480, -0.122070, 0.366211, 0.122070, 0.037851, 0.005187,0.714539,-0.698551,-0.045570,-0.061377,-1.592025, -0.000000
2.739468, -3.493938, 91.206672, 0.064941,-0.050781, 1.041504, -0.183105, 0.244141, 0.122070, 0.038492, 0.004250,0.714487,-0.698576,-0.047813,-0.060981,-1.591857, -0.000000
2.934686, -3.387500, 91.192055, 0.061035,-0.056641, 1.035156, 0.000000, 0.061035, 0.122070, 0.039019, 0.002388,0.714407,-0.698637,-0.051220,-0.059123,-1.591602, -0.000000
3.024647, -3.389825, 91.183039, 0.060547,-0.055176, 1.034668, 0.671387, 0.610352, 0.183105, 0.039582, 0.001845,0.714354,-0.698662,-0.052790,-0.059164,-1.591444, -0.000000
3.086026, -3.426867, 91.177199, 0.057617,-0.059570, 1.037109, 0.366211, 0.549316, 0.244141, 0.040187, 0.001690,0.714319,-0.698664,-0.053861,-0.059810,-1.591342, -0.000000
3.173791, -3.409648, 91.169017, 0.064453,-0.061523, 1.036621, 0.305176, 0.549316, 0.061035, 0.040615, 0.001041,0.714270,-0.698690,-0.055393,-0.059510,-1.591200, -0.000000
3.189022, -3.460244, 91.166230, 0.064941,-0.062500, 1.041992, 0.000000, 0.244141, 0.122070, 0.041022, 0.001256,0.714252,-0.698684,-0.055659,-0.060393,-1.591151, -0.000000
3.198209, -3.411361, 91.162337, 0.062988,-0.056152, 1.038086, 0.305176, 0.427246, 0.183105, 0.040774, 0.000902,0.714230,-0.698722,-0.055819,-0.059539,-1.591083, -0.000000
3.265164, -3.418238, 91.154421, 0.062012,-0.059082, 1.039062, 0.549316, 0.244141, 0.122070, 0.041225, 0.000529,0.714182,-0.698745,-0.056988,-0.059660,-1.590945, -0.000000
3.329564, -3.420163, 91.148096, 0.059570,-0.062500, 1.037598, 0.549316, 0.427246, 0.122070, 0.041630, 0.000142,0.714143,-0.698761,-0.058112,-0.059693,-1.590834, -0.000000
3.335023, -3.457233, 91.144640, 0.062988,-0.062988, 1.038574, -0.122070, 0.122070, 0.122070, 0.041894, 0.000336,0.714122,-0.698767,-0.058207,-0.060340,-1.590774, -0.000000
3.372515, -3.546309, 91.138452, 0.066406,-0.063477, 1.040039, -0.061035, 0.061035, 0.183105, 0.042676, 0.000648,0.714083,-0.698759,-0.058861,-0.061895,-1.590666, -0.000000
3.233343, -3.468317, 91.144073, 0.062988,-0.058594, 1.037598, 0.183105, 0.122070, 0.122070, 0.041343, 0.001037,0.714118,-0.698803,-0.056432,-0.060534,-1.590764, -0.000000
3.215118, -3.404626, 91.144899, 0.058594,-0.057129, 1.034668, 0.671387, 0.427246, 0.000000, 0.040835, 0.000761,0.714123,-0.698827,-0.056114,-0.059422,-1.590779, -0.000000
3.140259, -3.470610, 91.145958, 0.062988,-0.056641, 1.034180, 0.549316, 0.488281, 0.244141, 0.040789, 0.001631,0.714128,-0.698824,-0.054808,-0.060574,-1.590797, -0.000000
3.073183, -3.438712, 91.147351, 0.062012,-0.056152, 1.041016, 0.122070, 0.244141, 0.061035, 0.040182, 0.001853,0.714136,-0.698850,-0.053637,-0.060017,-1.590821, -0.000000
2.958273, -3.473597, 91.150739, 0.063965,-0.053711, 1.041016, 0.000000, 0.061035, 0.244141, 0.039698, 0.002781,0.714154,-0.698857,-0.051632,-0.060626,-1.590881, -0.000000
2.982072, -3.533056, 91.146108, 0.065918,-0.055176, 1.036621, -0.061035, 0.000000, 0.122070, 0.040213, 0.002998,0.714124,-0.698857,-0.052047,-0.061663,-1.590800, -0.000000
2.957204, -3.505669, 91.144988, 0.062988,-0.052734, 1.036621, 0.549316, 0.488281, 0.061035, 0.039891, 0.002986,0.714117,-0.698882,-0.051613,-0.061185,-1.590780, -0.000000
2.988468, -3.502659, 91.140883, 0.060547,-0.052734, 1.035645, 0.488281, 0.549316, 0.122070, 0.040063, 0.002774,0.714093,-0.698898,-0.052159,-0.061133,-1.590709, -0.000000
2.997883, -3.426768, 91.135351, 0.061035,-0.057617, 1.037109, 0.549316, 0.610352, 0.244141, 0.039648, 0.002254,0.714062,-0.698955,-0.052323,-0.059808,-1.590612, -0.000000
3.002328, -3.449471, 91.132755, 0.065430,-0.056152, 1.040039, -0.061035, 0.305176, 0.061035, 0.039816, 0.002366,0.714046,-0.698962,-0.052401,-0.060205,-1.590567, -0.000000
3.046540, -3.361000, 91.125823, 0.061035,-0.055176, 1.040039, 0.427246, 0.305176, 0.122070, 0.039535, 0.001552,0.714006,-0.699021,-0.053172,-0.058661,-1.590446, -0.000000
2.966544, -3.253419, 91.127407, 0.058105,-0.053711, 1.040039, 0.366211, 0.305176, 0.122070, 0.038378, 0.001393,0.714017,-0.699075,-0.051776,-0.056783,-1.590473, -0.000000
3.024135, -3.230231, 91.120884, 0.058105,-0.054688, 1.035645, 0.488281, 0.732422, 0.305176, 0.038585, 0.000894,0.713978,-0.699104,-0.052781,-0.056378,-1.590359, -0.000000
3.031345, -3.385033, 91.118262, 0.065430,-0.057617, 1.041504, -0.122070, 0.122070, 0.122070, 0.039592, 0.001796,0.713959,-0.699065,-0.052907,-0.059080,-1.590314, -0.000000
3.081188, -3.304593, 91.113112, 0.060059,-0.058105, 1.041016, -0.122070, 0.122070, 0.122070, 0.039396, 0.000996,0.713930,-0.699107,-0.053777,-0.057676,-1.590224, -0.000000
3.101654, -3.373003, 91.109335, 0.064453,-0.057617, 1.041016, 0.000000, 0.122070, 0.061035, 0.039946, 0.001288,0.713906,-0.699100,-0.054134,-0.058870,-1.590158, -0.000000
3.156704, -3.455782, 91.102381, 0.063965,-0.056641, 1.034180, 0.610352, 0.488281, 0.122070, 0.040797, 0.001453,0.713863,-0.699095,-0.055095,-0.060315,-1.590037, -0.000000
3.145318, -3.449378, 91.098857, 0.061035,-0.056152, 1.026367, 0.244141, 0.610352, 0.122070, 0.040687, 0.001486,0.713841,-0.699123,-0.054896,-0.060203,-1.589975, -0.000000
3.189029, -3.369119, 91.092102, 0.063477,-0.064941, 1.061523, 0.427246, 0.549316, 0.305176, 0.040455, 0.000726,0.713802,-0.699178,-0.055659,-0.058802,-1.589857, -0.000000
3.155629, -3.470405, 91.092218, 0.063965,-0.059082, 1.033691, -0.488281, 0.000000, -0.061035, 0.040881, 0.001553,0.713800,-0.699153,-0.055076,-0.060570,-1.589859, -0.000000
3.118263, -3.534757, 91.093140, 0.066406,-0.054199, 1.033203, 0.732422, 0.732422, 0.000000, 0.041053, 0.002179,0.713804,-0.699138,-0.054424,-0.061693,-1.589875, -0.000000
3.171693, -3.394420, 91.083598, 0.062500,-0.050781, 1.043945, 1.342773, 0.610352, 0.244141, 0.040506, 0.000991,0.713749,-0.699228,-0.055356,-0.059244,-1.589709, -0.000000
3.239574, -3.483241, 91.078353, 0.064453,-0.061035, 1.047363, 0.610352, 0.610352, 0.000000, 0.041473, 0.001113,0.713717,-0.699205,-0.056541,-0.060794,-1.589617, -0.000000
3.199731, -3.456084, 91.079671, 0.062012,-0.057617, 1.026367, -0.366211, 0.305176, 0.061035, 0.041061, 0.001195,0.713725,-0.699221,-0.055846,-0.060320,-1.589640, -0.000000
3.175682, -3.417957, 91.076044, 0.056641,-0.059570, 1.039551, -0.244141, 0.122070, 0.122070, 0.040677, 0.001113,0.713703,-0.699266,-0.055426,-0.059655,-1.589577, -0.000000
3.094370, -3.392409, 91.078722, 0.064453,-0.052734, 1.045898, 0.427246, 0.366211, 0.122070, 0.040022, 0.001462,0.713719,-0.699287,-0.054007,-0.059209,-1.589624, -0.000000
3.110413, -3.439224, 91.074740, 0.065918,-0.053711, 1.034668, 0.854492, 0.549316, 0.122070, 0.040411, 0.001650,0.713694,-0.699289,-0.054287,-0.060026,-1.589554, -0.000000
3.077136, -3.422279, 91.072889, 0.062012,-0.054199, 1.034180, 0.915527, 0.671387, 0.305176, 0.040102, 0.001754,0.713682,-0.699319,-0.053706,-0.059730,-1.589522, -0.000000
3.038275, -3.462088, 91.072581, 0.059570,-0.056641, 1.040039, 0.244141, 0.488281, 0.122070, 0.040113, 0.002240,0.713679,-0.699320,-0.053028,-0.060425,-1.589516, -0.000000
3.026246, -3.401135, 91.070129, 0.062500,-0.055176, 1.044922, -0.061035, 0.061035, 0.122070, 0.039660, 0.001943,0.713665,-0.699361,-0.052818,-0.059361,-1.589474, -0.000000
3.046200, -3.461767, 91.065041, 0.067383,-0.053223, 1.036621, 0.061035, 0.183105, 0.244141, 0.040159, 0.002191,0.713633,-0.699364,-0.053166,-0.060419,-1.589385, -0.000000
3.097145, -3.405032, 91.058955, 0.057617,-0.058105, 1.036133, 0.488281, 0.488281, 0.183105, 0.040117, 0.001529,0.713598,-0.699404,-0.054055,-0.059429,-1.589279, -0.000000
3.181138, -3.322262, 91.051100, 0.057129,-0.058105, 1.033203, 0.549316, 0.671387, 0.244141, 0.040115, 0.000503,0.713552,-0.699453,-0.055521,-0.057984,-1.589141, -0.000000
3.155010, -3.495674, 91.047924, 0.063965,-0.057617, 1.037109, 0.183105, 0.366211, 0.183105, 0.041034, 0.001727,0.713530,-0.699420,-0.055065,-0.061011,-1.589086, -0.000000
3.039111, -3.438072, 91.053566, 0.062012,-0.053711, 1.041504, -0.305176, 0.244141, 0.061035, 0.039968, 0.002094,0.713563,-0.699447,-0.053042,-0.060006,-1.589184, -0.000000
3.068358, -3.485560, 91.049174, 0.067383,-0.055664, 1.041016, 0.244141, 0.183105, 0.122070, 0.040442, 0.002204,0.713536,-0.699447,-0.053553,-0.060834,-1.589108, -0.000000
3.140984, -3.454652, 91.041921, 0.063965,-0.053223, 1.037598, 0.244141, 0.183105, 0.061035, 0.040693, 0.001566,0.713494,-0.699477,-0.054821,-0.060295,-1.588981, -0.000000
3.109158, -3.500646, 91.040951, 0.064453,-0.057129, 1.035645, 0.488281, 0.549316, 0.183105, 0.040785, 0.002045,0.713486,-0.699478,-0.054265,-0.061098,-1.588964, -0.000000
3.091813, -3.511171, 91.039373, 0.063965,-0.058594, 1.040527, 0.122070, 0.366211, 0.183105, 0.040744, 0.002218,0.713476,-0.699491,-0.053962,-0.061281,-1.588937, -0.000000
3.061518, -3.522656, 91.037734, 0.065430,-0.058105, 1.041992, -0.061035, 0.061035, 0.122070, 0.040631, 0.002478,0.713465,-0.699508,-0.053434,-0.061482,-1.588908, -0.000000
3.079307, -3.343187, 91.033383, 0.058594,-0.055176, 1.035645, -0.244141, 0.244141, 0.183105, 0.039623, 0.001271,0.713443,-0.699591,-0.053744,-0.058350,-1.588832, -0.000000
3.033222, -3.314479, 91.032679, 0.059570,-0.055176, 1.037109, 0.793457, 0.427246, 0.244141, 0.039164, 0.001383,0.713438,-0.699621,-0.052940,-0.057849,-1.588820, -0.000000
3.039585, -3.363916, 91.029476, 0.059570,-0.054688, 1.034668, 0.366211, 0.671387, 0.183105, 0.039510, 0.001646,0.713418,-0.699622,-0.053051,-0.058711,-1.588764, -0.000000
3.079939, -3.387845, 91.023950, 0.062500,-0.058594, 1.037109, 0.000000, 0.549316, 0.061035, 0.039905, 0.001543,0.713384,-0.699634,-0.053755,-0.059129,-1.588668, -0.000000
3.005452, -3.416295, 91.025651, 0.062012,-0.055176, 1.041016, -0.244141, 0.061035, 0.183105, 0.039627, 0.002181,0.713393,-0.699640,-0.052455,-0.059626,-1.588697, -0.000000
3.051925, -3.398405, 91.019354, 0.061523,-0.052246, 1.036621, 0.854492, 0.427246, 0.061035, 0.039799, 0.001784,0.713356,-0.699669,-0.053266,-0.059313,-1.588587, -0.000000
3.045800, -3.379231, 91.018056, 0.061035,-0.054199, 1.031738, 0.610352, 0.366211, 0.061035, 0.039643, 0.001705,0.713348,-0.699686,-0.053159,-0.058979,-1.588565, -0.000000
3.075250, -3.325749, 91.013685, 0.059570,-0.056152, 1.033691, 0.610352, 0.488281, 0.183105, 0.039490, 0.001196,0.713323,-0.699721,-0.053673,-0.058045,-1.588488, -0.000000
3.110997, -3.376355, 91.007845, 0.063477,-0.057617, 1.041504, -0.305176, 0.061035, 0.244141, 0.040023, 0.001285,0.713287,-0.699728,-0.054297,-0.058929,-1.588387, -0.000000
3.109466, -3.411606, 91.004491, 0.062988,-0.059082, 1.040527, -0.183105, 0.244141, 0.183105, 0.040232, 0.001512,0.713265,-0.699737,-0.054270,-0.059544,-1.588328, -0.000000
3.042039, -3.376187, 91.006376, 0.065918,-0.055176, 1.037109, 0.061035, -0.061035, -0.061035, 0.039601, 0.001714,0.713277,-0.699761,-0.053094,-0.058926,-1.588361, -0.000000
3.085842, -3.488531, 91.001670, 0.064941,-0.054688, 1.037109, 0.366211, 0.549316, 0.183105, 0.040566, 0.002130,0.713246,-0.699736,-0.053858,-0.060886,-1.588279, -0.000000
2.998498, -3.551930, 91.004061, 0.064453,-0.054199, 1.036621, 0.488281, 0.366211, 0.122070, 0.040427, 0.003061,0.713257,-0.699729,-0.052334,-0.061993,-1.588321, -0.000000
3.044747, -3.519309, 90.999778, 0.062012,-0.059082, 1.035645, 0.061035, 0.366211, 0.183105, 0.040506, 0.002575,0.713233,-0.699751,-0.053141,-0.061424,-1.588246, -0.000000
3.029385, -3.380441, 90.998870, 0.061035,-0.055664, 1.039551, -0.061035, 0.183105, 0.122070, 0.039550, 0.001822,0.713231,-0.699811,-0.052873,-0.059000,-1.588230, -0.000000
3.079226, -3.469400, 90.994840, 0.068848,-0.059082, 1.044434, 0.000000, 0.122070, 0.061035, 0.040407, 0.002057,0.713205,-0.699787,-0.053743,-0.060552,-1.588159, -0.000000
3.109262, -3.428850, 90.988078, 0.062988,-0.056152, 1.035156, 0.427246, 0.061035, 0.305176, 0.040338, 0.001624,0.713165,-0.699833,-0.054267,-0.059845,-1.588042, -0.000000
3.185892, -3.345864, 90.981043, 0.059570,-0.058594, 1.035645, 0.305176, 0.549316, 0.122070, 0.040290, 0.000642,0.713124,-0.699879,-0.055604,-0.058396,-1.587919, -0.000000
3.200998, -3.352098, 90.974821, 0.059570,-0.059082, 1.037109, 0.244141, 0.427246, 0.244141, 0.040421, 0.000589,0.713086,-0.699910,-0.055868,-0.058505,-1.587810, -0.000000
3.191019, -3.401426, 90.973660, 0.064941,-0.058105, 1.037598, -0.183105, 0.366211, 0.122070, 0.040667, 0.000953,0.713078,-0.699903,-0.055694,-0.059366,-1.587790, -0.000000
3.096506, -3.253687, 90.974220, 0.059082,-0.056152, 1.037109, 0.305176, 0.183105, 0.244141, 0.039172, 0.000637,0.713083,-0.699984,-0.054044,-0.056788,-1.587800, -0.000000
3.132759, -3.324918, 90.968127, 0.063965,-0.050781, 1.040527, 0.549316, 0.305176, 0.122070, 0.039836, 0.000849,0.713045,-0.699985,-0.054677,-0.058031,-1.587693, -0.000000
3.092029, -3.332291, 90.967260, 0.062012,-0.051270, 1.036621, 0.427246, 0.549316, 0.122070, 0.039633, 0.001148,0.713039,-0.700002,-0.053966,-0.058159,-1.587678, -0.000000
3.037803, -3.356065, 90.967328, 0.061035,-0.055664, 1.039062, 0.183105, 0.549316, 0.244141, 0.039449, 0.001631,0.713039,-0.700012,-0.053020,-0.058574,-1.587679, -0.000000
3.113677, -3.393642, 90.961195, 0.062500,-0.057617, 1.040527, 0.122070, 0.122070, 0.122070, 0.040146, 0.001391,0.713001,-0.700011,-0.054344,-0.059230,-1.587572, -0.000000
3.003299, -3.372436, 90.965101, 0.066406,-0.055176, 1.039062, 0.183105, 0.061035, 0.122070, 0.039340, 0.001947,0.713024,-0.700032,-0.052417,-0.058860,-1.587641, -0.000000
3.012200, -3.453278, 90.961174, 0.063477,-0.052734, 1.040039, 0.488281, 0.427246, 0.183105, 0.039897, 0.002387,0.712998,-0.700026,-0.052573,-0.060271,-1.587572, -0.000000
3.072160, -3.452674, 90.954535, 0.059570,-0.055176, 1.033691, 0.610352, 0.610352, 0.122070, 0.040259, 0.002013,0.712959,-0.700046,-0.053619,-0.060261,-1.587456, -0.000000
3.062467, -3.394441, 90.950874, 0.057617,-0.054688, 1.037598, 0.671387, 0.610352, 0.183105, 0.039838, 0.001718,0.712938,-0.700093,-0.053450,-0.059244,-1.587392, -0.000000
3.059480, -3.369739, 90.949877, 0.061035,-0.055664, 1.041016, -0.061035, 0.244141, 0.061035, 0.039666, 0.001586,0.712932,-0.700109,-0.053398,-0.058813,-1.587375, -0.000000
3.103151, -3.368823, 90.944686, 0.061523,-0.056641, 1.043457, 0.122070, 0.305176, 0.122070, 0.039927, 0.001310,0.712901,-0.700126,-0.054160,-0.058797,-1.587284, -0.000000
3.028560, -3.428098, 90.946107, 0.062500,-0.053711, 1.038574, 0.305176, 0.183105, 0.061035, 0.039840, 0.002137,0.712907,-0.700123,-0.052858,-0.059832,-1.587309, -0.000000
3.148300, -3.478168, 90.936442, 0.063477,-0.058594, 1.035156, 0.366211, 0.549316, 0.183105, 0.040882, 0.001701,0.712849,-0.700123,-0.054948,-0.060705,-1.587140, -0.000000
3.117785, -3.481878, 90.935684, 0.062500,-0.057617, 1.038574, 0.244141, 0.427246, 0.122070, 0.040719, 0.001914,0.712844,-0.700137,-0.054416,-0.060770,-1.587127, -0.000000
3.154975, -3.435850, 90.930814, 0.062012,-0.062988, 1.039062, 0.061035, 0.366211, 0.061035, 0.040660, 0.001403,0.712816,-0.700171,-0.055065,-0.059967,-1.587042, -0.000000
3.015299, -3.386480, 90.936558, 0.061523,-0.054688, 1.038086, -0.061035, 0.061035, 0.061035, 0.039500, 0.001968,0.712850,-0.700201,-0.052627,-0.059105,-1.587142, -0.000000
3.068171, -3.388789, 90.929400, 0.063965,-0.054199, 1.038574, 0.549316, 0.488281, 0.183105, 0.039837, 0.001655,0.712807,-0.700226,-0.053550,-0.059146,-1.587017, -0.000000
3.110192, -3.301776, 90.924359, 0.059570,-0.055176, 1.038574, 0.610352, 0.549316, 0.122070, 0.039554, 0.000863,0.712778,-0.700273,-0.054283,-0.057627,-1.586929, -0.000000
3.099986, -3.312169, 90.920808, 0.062500,-0.057617, 1.037109, 0.244141, 0.488281, 0.244141, 0.039556, 0.000991,0.712756,-0.700295,-0.054105,-0.057808,-1.586867, -0.000000
3.041315, -3.387539, 90.920521, 0.063477,-0.057129, 1.037109, -0.183105, 0.366211, 0.122070, 0.039665, 0.001818,0.712752,-0.700291,-0.053081,-0.059124,-1.586862, -0.000000
2.945761, -3.390007, 90.922713, 0.062500,-0.051758, 1.040039, 0.000000, 0.061035, 0.000000, 0.039097, 0.002427,0.712764,-0.700310,-0.051413,-0.059167,-1.586901, -0.000000
2.990416, -3.391270, 90.916088, 0.061523,-0.053711, 1.036621, 0.549316, 0.244141, 0.183105, 0.039377, 0.002159,0.712724,-0.700335,-0.052193,-0.059189,-1.586785, -0.000000
